SRT-MS-050 Multi-Step Reflectance Target				
This data is for reference only				
679	0.9907	0.4843	0.2423	0.1178
680	0.9906	0.4846	0.2424	0.1179
681	0.9909	0.4850	0.2426	0.1180
682	0.9907	0.4853	0.2426	0.1179
683	0.9906	0.4854	0.2427	0.1180
684	0.9907	0.4854	0.2429	0.1181
685	0.9906	0.4856	0.2430	0.1182
686	0.9907	0.4854	0.2432	0.1183
687	0.9907	0.4859	0.2433	0.1182
688	0.9905	0.4861	0.2434	0.1183
689	0.9905	0.4858	0.2434	0.1183
690	0.9905	0.4861	0.2434	0.1182
691	0.9905	0.4860	0.2436	0.1184
692	0.9907	0.4865	0.2438	0.1184
693	0.9907	0.4867	0.2439	0.1186
694	0.9906	0.4866	0.2440	0.1185
695	0.9905	0.4870	0.2442	0.1186
696	0.9906	0.4872	0.2443	0.1186
697	0.9906	0.4870	0.2444	0.1187
698	0.9905	0.4873	0.2445	0.1186
699	0.9905	0.4876	0.2446	0.1187
700	0.9905	0.4877	0.2448	0.1186
701	0.9906	0.4877	0.2449	0.1188
702	0.9907	0.4881	0.2451	0.1188
703	0.9905	0.4881	0.2453	0.1188
704	0.9906	0.4883	0.2454	0.1191
705	0.9906	0.4890	0.2455	0.1190
706	0.9905	0.4889	0.2455	0.1190
707	0.9905	0.4887	0.2457	0.1191
708	0.9907	0.4887	0.2458	0.1191
709	0.9908	0.4886	0.2460	0.1193
710	0.9908	0.4893	0.2461	0.1193
711	0.9907	0.4894	0.2462	0.1192
712	0.9908	0.4894	0.2463	0.1193
713	0.9908	0.4897	0.2464	0.1192
714	0.9907	0.4898	0.2466	0.1193
715	0.9908	0.4900	0.2468	0.1193
716	0.9908	0.4903	0.2469	0.1194
717	0.9905	0.4903	0.2469	0.1194
718	0.9906	0.4905	0.2471	0.1195
719	0.9905	0.4904	0.2472	0.1195
720	0.9905	0.4909	0.2473	0.1197
721	0.9905	0.4908	0.2474	0.1196
722	0.9905	0.4911	0.2475	0.1195
723	0.9905	0.4912	0.2477	0.1196
724	0.9906	0.4914	0.2478	0.1197
725	0.9905	0.4914	0.2479	0.1196
726	0.9906	0.4916	0.2480	0.1196
727	0.9906	0.4918	0.2482	0.1197
728	0.9906	0.4917	0.2483	0.1198
729	0.9903	0.4919	0.2484	0.1200
730	0.9903	0.4921	0.2486	0.1199
731	0.9906	0.4925	0.2487	0.1199
732	0.9905	0.4924	0.2488	0.1200
733	0.9902	0.4924	0.2488	0.1200
734	0.9902	0.4927	0.2489	0.1200
735	0.9904	0.4928	0.2489	0.1200
736	0.9905	0.4926	0.2492	0.1201
737	0.9901	0.4933	0.2493	0.1200
738	0.9901	0.4936	0.2493	0.1201
739	0.9902	0.4934	0.2494	0.1201
740	0.9905	0.4934	0.2497	0.1201
741	0.9907	0.4938	0.2498	0.1204
742	0.9905	0.4938	0.2500	0.1205
743	0.9901	0.4940	0.2501	0.1204
744	0.9902	0.4941	0.2503	0.1205
745	0.9907	0.4943	0.2504	0.1204
746	0.9906	0.4946	0.2504	0.1206
747	0.9903	0.4945	0.2505	0.1205
748	0.9906	0.4952	0.2506	0.1205
749	0.9904	0.4953	0.2508	0.1206
750	0.9905	0.4951	0.2509	0.1205
751	0.9905	0.4952	0.2511	0.1207
752	0.9897	0.4956	0.2510	0.1206
753	0.9901	0.4953	0.2511	0.1208
754	0.9901	0.4957	0.2513	0.1208
755	0.9906	0.4959	0.2514	0.1208
756	0.9906	0.4960	0.2515	0.1208
757	0.9903	0.4964	0.2518	0.1209
758	0.9900	0.4966	0.2520	0.1209
759	0.9904	0.4966	0.2520	0.1210
760	0.9906	0.4969	0.2521	0.1212
761	0.9907	0.4969	0.2524	0.1211
762	0.9904	0.4967	0.2522	0.1210
763	0.9900	0.4968	0.2523	0.1210
764	0.9906	0.4973	0.2525	0.1211
765	0.9903	0.4974	0.2527	0.1212
766	0.9903	0.4974	0.2527	0.1212
767	0.9898	0.4979	0.2527	0.1213
768	0.9899	0.4978	0.2531	0.1212
769	0.9897	0.4978	0.2531	0.1212
770	0.9896	0.4982	0.2531	0.1212
771	0.9901	0.4985	0.2534	0.1214
772	0.9899	0.4983	0.2534	0.1214
773	0.9899	0.4982	0.2535	0.1213
774	0.9894	0.4984	0.2534	0.1213
775	0.9895	0.4986	0.2537	0.1215
776	0.9896	0.4991	0.2539	0.1215
777	0.9895	0.4992	0.2539	0.1215
778	0.9900	0.4994	0.2543	0.1217
779	0.9895	0.4996	0.2541	0.1216
780	0.9896	0.4996	0.2544	0.1217
781	0.9901	0.4994	0.2544	0.1217
782	0.9900	0.5001	0.2547	0.1219
783	0.9897	0.5000	0.2548	0.1218
784	0.9895	0.5000	0.2548	0.1217
785	0.9895	0.5002	0.2550	0.1219
786	0.9896	0.5003	0.2552	0.1220
787	0.9907	0.5005	0.2554	0.1221
788	0.9896	0.5006	0.2552	0.1220
789	0.9893	0.5005	0.2554	0.1221
790	0.9896	0.5006	0.2554	0.1220
791	0.9901	0.5006	0.2556	0.1221
792	0.9892	0.5010	0.2557	0.1222
793	0.9891	0.5013	0.2557	0.1221
794	0.9890	0.5012	0.2560	0.1220
795	0.9899	0.5016	0.2563	0.1221
796	0.9897	0.5017	0.2562	0.1223
797	0.9893	0.5015	0.2563	0.1223
798	0.9892	0.5016	0.2565	0.1223
799	0.9888	0.5020	0.2565	0.1223
800	0.9894	0.5022	0.2566	0.1223
801	0.9886	0.5022	0.2567	0.1222
802	0.9895	0.5021	0.2569	0.1223
803	0.9889	0.5024	0.2569	0.1224
804	0.9894	0.5026	0.2573	0.1224
805	0.9889	0.5027	0.2570	0.1225
806	0.9894	0.5028	0.2575	0.1227
807	0.9891	0.5031	0.2572	0.1226
808	0.9891	0.5032	0.2576	0.1226
809	0.9891	0.5031	0.2577	0.1226
810	0.9888	0.5033	0.2574	0.1226
811	0.9885	0.5033	0.2576	0.1228
812	0.9891	0.5037	0.2579	0.1229
813	0.9894	0.5042	0.2581	0.1228
814	0.9889	0.5045	0.2578	0.1228
815	0.9882	0.5043	0.2581	0.1228
816	0.9885	0.5046	0.2583	0.1230
817	0.9886	0.5048	0.2583	0.1230
818	0.9886	0.5044	0.2586	0.1230
819	0.9887	0.5047	0.2589	0.1230
820	0.9887	0.5050	0.2590	0.1230
821	0.9894	0.5055	0.2594	0.1232
822	0.9893	0.5058	0.2593	0.1232
823	0.9892	0.5056	0.2595	0.1234
824	0.9886	0.5051	0.2596	0.1236
825	0.9885	0.5053	0.2594	0.1236
826	0.9894	0.5058	0.2597	0.1237
827	0.9893	0.5064	0.2599	0.1235
828	0.9891	0.5066	0.2600	0.1236
829	0.9894	0.5065	0.2603	0.1236
830	0.9898	0.5065	0.2604	0.1236
831	0.9888	0.5062	0.2605	0.1237
832	0.9886	0.5062	0.2606	0.1237
833	0.9889	0.5065	0.2609	0.1238
834	0.9893	0.5067	0.2613	0.1241
835	0.9891	0.5067	0.2612	0.1242
836	0.9886	0.5076	0.2612	0.1241
837	0.9892	0.5077	0.2616	0.1243
838	0.9886	0.5075	0.2617	0.1244
839	0.9892	0.5079	0.2619	0.1243
840	0.9898	0.5080	0.2622	0.1243
841	0.9899	0.5084	0.2623	0.1246
842	0.9898	0.5083	0.2626	0.1247
843	0.9899	0.5085	0.2629	0.1244
844	0.9902	0.5091	0.2630	0.1246
845	0.9896	0.5088	0.2630	0.1246
846	0.9898	0.5086	0.2634	0.1249
847	0.9899	0.5094	0.2635	0.1248
848	0.9893	0.5091	0.2635	0.1248
849	0.9889	0.5087	0.2637	0.1251
850	0.9898	0.5090	0.2643	0.1252
851	0.9898	0.5098	0.2641	0.1255
852	0.9901	0.5106	0.2644	0.1254
853	0.9903	0.5107	0.2644	0.1251
854	0.9899	0.5112	0.2646	0.1256
855	0.9893	0.5106	0.2647	0.1257
856	0.9896	0.5099	0.2650	0.1255
857	0.9903	0.5102	0.2653	0.1254
858	0.9906	0.5107	0.2650	0.1253
859	0.9913	0.5096	0.2658	0.1252
860	0.9916	0.5139	0.2652	0.1251
861	0.9916	0.5148	0.2641	0.1253
862	0.9913	0.5154	0.2643	0.1252
863	0.9914	0.5154	0.2646	0.1252
864	0.9916	0.5123	0.2647	0.1253
865	0.9915	0.5139	0.2648	0.1253
866	0.9915	0.5164	0.2649	0.1254
867	0.9916	0.5166	0.2651	0.1255
868	0.9916	0.5173	0.2652	0.1255
869	0.9917	0.5163	0.2654	0.1255
870	0.9917	0.5142	0.2655	0.1255
871	0.9917	0.5151	0.2656	0.1255
872	0.9916	0.5178	0.2657	0.1256
873	0.9917	0.5159	0.2659	0.1256
874	0.9918	0.5166	0.2660	0.1257
875	0.9918	0.5163	0.2660	0.1257
876	0.9917	0.5140	0.2662	0.1256
877	0.9918	0.5144	0.2664	0.1257
878	0.9918	0.5171	0.2664	0.1259
879	0.9918	0.5159	0.2665	0.1259
